artist,style,movement,tags,url,img,file_name,genre_list,Artwork,Date
Rufino Tamayo,Expressionism,Expressionism,,https://www.wikiart.org/en/rufino-tamayo/hombre-sacando-la-lengua-1967,https://uploads5.wikiart.org/images/rufino-tamayo/hombre-sacando-la-lengua-1967.jpg!Large.jpg,134810-hombre-sacando-la-lengua-1967.jpg,['figurative'],,
Dimitris Mytaras,Expressionism,Expressionism,['Textile'],https://www.wikiart.org/en/dimitris-mytaras/mother-and-child,https://uploads3.wikiart.org/images/dimitris-mytaras/mother-and-child.jpg,138724-mother-and-child.jpg,['genre painting'],,
Lucian Freud,Expressionism,Expressionism,['group-portraits'],https://www.wikiart.org/en/lucian-freud/bella-and-esther-1988,https://uploads4.wikiart.org/images/lucian-freud/bella-and-esther-1988.jpg,137742-bella-and-esther-1988.jpg,['genre painting'],,
Francis Bacon,Expressionism,Expressionism,,https://www.wikiart.org/en/francis-bacon/portrait-of-henrietta-moraes-1969,https://uploads3.wikiart.org/images/francis-bacon/portrait-of-henrietta-moraes-1969(1).jpg!Large.jpg,135926-portrait-of-henrietta-moraes-1969(1).jpg,['portrait'],,
Francis Bacon,Expressionism,Expressionism,,https://www.wikiart.org/en/francis-bacon/head-1951,https://uploads0.wikiart.org/images/francis-bacon/head(1).jpg,135758-head(1).jpg,['portrait'],,
Pablo Picasso,Expressionism,Post-Impressionism,"['Greek-and-Roman-Mythology', 'Minotaur', 'monochrome', 'Sketch']",https://www.wikiart.org/en/pablo-picasso/minotaur-caressing-a-sleeping-woman,https://uploads1.wikiart.org/images/pablo-picasso/minotaur-caressing-a-sleeping-woman.jpg,123851-minotaur-caressing-a-sleeping-woman.jpg,['mythological painting'],,
Albin Egger-Lienz,Expressionism,Expressionism,,https://www.wikiart.org/en/albin-egger-lienz/leichenfeld-ii,https://uploads8.wikiart.org/00151/images/albin-egger-lienz/ael-leichenfeld-ii.jpg!Large.jpg,128736-ael-leichenfeld-ii.jpg,['genre painting'],,
Hans Richter,Expressionism,Dada,,https://www.wikiart.org/en/hans-richter/self-portrait,https://uploads5.wikiart.org/images/hans-richter/self-portrait.jpg,169251-self-portrait.jpg,['self-portrait'],,
Candido Portinari,Expressionism,Modernismo,"['Bridle', 'Knight']",https://www.wikiart.org/en/candido-portinari/dom-quixote-e-sancho-pan-a-saindo-para-suas-aventuras-1956,https://uploads2.wikiart.org/images/candido-portinari/dom-quixote-e-sancho-pan-a-saindo-para-suas-aventuras-1956.jpg!Large.jpg,215682-dom-quixote-e-sancho-pan-a-saindo-para-suas-aventuras-1956.jpg,['literary painting'],,
Milton Avery,Expressionism,Post-Impressionism,['Standing'],https://www.wikiart.org/en/milton-avery/self-portrait-1947,https://uploads2.wikiart.org/images/milton-avery/self-portrait-1947.jpg!Large.jpg,125988-self-portrait-1947.jpg,['self-portrait'],,
Vasile Kazar,Expressionism,Expressionism,['Sketch'],https://www.wikiart.org/en/vasile-kazar/window-towards-insomnia-2-1987,https://uploads5.wikiart.org/images/vasile-kazar/window-towards-insomnia-2-1987.jpg!Large.jpg,136432-window-towards-insomnia-2-1987.jpg,['illustration'],,
Alexandre Jacovleff,Expressionism,Neoclassicism,"['Mountainouslandforms', 'Mountain', 'Sky', 'Mountainrange', 'Cloud', 'Ridge', 'Geologicalphenomenon', 'Summit']",https://www.wikiart.org/en/alexandre-jacovleff/rakaposhi-mountain,https://uploads8.wikiart.org/images/alexandre-jacovleff/rakaposhi-mountain.jpg,34384-rakaposhi-mountain.jpg,['landscape'],,
M.C. Escher,Expressionism,Surrealism,"['A.P.-van-Stolk-""Flor-de-Pascua""']",https://www.wikiart.org/en/m-c-escher/flor-de-pascua-the-scapegoat,https://uploads0.wikiart.org/images/m-c-escher/flor-de-pascua-the-scapegoat.jpg,182624-flor-de-pascua-the-scapegoat.jpg,['illustration'],Flor de Pascua - The Scapegoat,1921
Wassily Kandinsky,Expressionism,Expressionism,['Murnau'],https://www.wikiart.org/en/wassily-kandinsky/murnau-with-a-church-1910,https://uploads5.wikiart.org/images/wassily-kandinsky/murnau-with-a-church-1910.jpg!Large.jpg,128371-murnau-with-a-church-1910.jpg,['cityscape'],,
Egon Schiele,Expressionism,Expressionism,['castles-and-fortresses'],https://www.wikiart.org/en/egon-schiele/deuring-castle-bregenz-1912,https://uploads2.wikiart.org/images/egon-schiele/deuring-castle-bregenz-1912.jpg!Large.jpg,133655-deuring-castle-bregenz-1912.jpg,['cityscape'],,
Lucian Freud,Expressionism,Expressionism,"['female-nude', 'Tree']",https://www.wikiart.org/en/lucian-freud/lying-by-the-rags-1990,https://uploads5.wikiart.org/images/lucian-freud/lying-by-the-rags-1990.jpg,137752-lying-by-the-rags-1990.jpg,['nude painting (nu)'],,
Ernst Ludwig Kirchner,Expressionism,Expressionism,,https://www.wikiart.org/en/ernst-ludwig-kirchner/cake-walk,https://uploads2.wikiart.org/images/ernst-ludwig-kirchner/cake-walk.jpg!Large.jpg,130494-cake-walk.jpg,['genre painting'],,
Mahmoud Saiid,Expressionism,Expressionism,['Lady'],https://www.wikiart.org/en/mahmoud-saiid/untitled,https://uploads5.wikiart.org/00117/images/mahmoud-saiid/1802-6.jpg,134495-1802-6.jpg,['portrait'],,
Jose Gutierrez Solana,Expressionism,Expressionism,['masks-and-fans'],https://www.wikiart.org/en/jose-gutierrez-solana/carnival-in-a-village,https://uploads5.wikiart.org/images/jose-gutierrez-solana/carnival-in-a-village.jpg!Large.jpg,132450-carnival-in-a-village.jpg,['genre painting'],,
Francis Bacon,Expressionism,Expressionism,,https://www.wikiart.org/en/francis-bacon/figure-at-a-washbasin-1976,https://uploads0.wikiart.org/images/francis-bacon/figure-at-a-washbasin(1).jpg!Large.jpg,135975-figure-at-a-washbasin(1).jpg,['figurative'],,
Martiros Sarian,Expressionism,Realism,"['fruits-and-vegetables', 'Leaf', 'Textile', 'Pattern', 'hydrangea']",https://www.wikiart.org/en/martiros-sarian/grapes-1943,https://uploads7.wikiart.org/images/martiros-saryan/grapes-1943.jpg!Large.jpg,77185-grapes-1943.jpg,['still life'],,
Maggie Laubser,Expressionism,Expressionism,,https://www.wikiart.org/en/maggie-laubser/pink-blossoming-tree,https://uploads3.wikiart.org/00317/images/maggie-laubser/pink-blossoming-tree.jpg!Large.jpg,132674-pink-blossoming-tree.jpg,['landscape'],,
Helene Schjerfbeck,Expressionism,Realism,"['Face', 'Head', 'Lady', 'Cheek', 'Nose', 'Eyebrow', 'Chin']",https://www.wikiart.org/en/helene-schjerfbeck/girl-from-loviisa-1941,https://uploads2.wikiart.org/images/helene-schjerfbeck/girl-from-loviisa-1941.jpg,74863-girl-from-loviisa-1941.jpg,['portrait'],,
Mario Zanini,Expressionism,Modernismo,"['Sketch', 'Figuredrawing', 'Arm']",https://www.wikiart.org/en/mario-zanini/n-feminino,https://uploads3.wikiart.org/images/mario-zanini/n-feminino.jpg!Large.jpg,215724-n-feminino.jpg,['nude painting (nu)'],,
George Segal,Expressionism,Pop Art,,https://www.wikiart.org/en/george-segal/red-haired-girl-with-green-robe-1986,https://uploads2.wikiart.org/images/george-segal/red-haired-girl-with-green-robe-1986.jpg!Large.jpg,226138-red-haired-girl-with-green-robe-1986.jpg,['nude painting (nu)'],,
Amedeo Modigliani,Expressionism,Expressionism,"['male-portraits', 'famous-people', 'Leopold-Zborowski', 'Gentleman']",https://www.wikiart.org/en/amedeo-modigliani/portrait-of-a-man-with-hat-jose-pacheco,https://uploads1.wikiart.org/images/amedeo-modigliani/portrait-of-a-man-with-hat-jose-pacheco.jpg!Large.jpg,131481-portrait-of-a-man-with-hat-jose-pacheco.jpg,['portrait'],,
Jackson Pollock,Expressionism,Abstract Art,,https://www.wikiart.org/en/jackson-pollock/landscape-with-steer-1937-1,https://uploads6.wikiart.org/landscape-with-steer-1937(3).jpg,161474-landscape-with-steer-1937(3).jpg,['figurative'],,
Yasuo Kuniyoshi,Expressionism,Expressionism,,https://www.wikiart.org/en/yasuo-kuniyoshi/landscape-paris-on-the-seine-1928,https://uploads1.wikiart.org/images/yasuo-kuniyoshi/landscape-paris-on-the-seine-1928.jpg,133376-landscape-paris-on-the-seine-1928.jpg,['landscape'],,
Yasuo Kuniyoshi,Expressionism,Expressionism,"['Sketch', 'Figuredrawing']",https://www.wikiart.org/en/yasuo-kuniyoshi/wire-walker-1928,https://uploads2.wikiart.org/images/yasuo-kuniyoshi/wire-walker-1928.jpg,133391-wire-walker-1928.jpg,['genre painting'],,
Ion Tuculescu,Expressionism,Expressionism,['Geologicalphenomenon'],https://www.wikiart.org/en/ion-tuculescu/marina-at-mangalia,https://uploads2.wikiart.org/images/ion-tuculescu/marina-at-mangalia.jpg,136176-marina-at-mangalia.jpg,['marina'],,
Renato Guttuso,Expressionism,Expressionism,"['Rock', 'Tree']",https://www.wikiart.org/en/renato-guttuso/scoglio-a-scilla,https://uploads1.wikiart.org/images/renato-guttuso/scoglio-a-scilla.jpg,136259-scoglio-a-scilla.jpg,['marina'],,
Alberto da Veiga Guignard,Expressionism,Modernism,"['Face', 'Cheek', 'Eyebrow', 'Head', 'Forehead', 'Nose']",https://www.wikiart.org/en/guignard/chica-da-silva-guignard-decada-de-1950-acervo-museu-casa-guignard,https://uploads6.wikiart.org/00312/images/guignard/chica-da-silva-guignard-d-cada-de-1950-acervo-museu-casa-guignard.jpg!Large.jpg,173607-chica-da-silva-guignard-d-cada-de-1950-acervo-museu-casa-guignard.jpg,['portrait'],,
Francis Bacon,Expressionism,Expressionism,,https://www.wikiart.org/en/francis-bacon/portrait-of-george-dyer-staring-into-a-mirror-1967,https://uploads5.wikiart.org/images/francis-bacon/portrait-of-george-dyer-staring-into-a-mirror(1).jpg,135909-portrait-of-george-dyer-staring-into-a-mirror(1).jpg,['portrait'],,
Amedeo Modigliani,Expressionism,Expressionism,"['female-portraits', 'Pink']",https://www.wikiart.org/en/amedeo-modigliani/girl-with-a-polka-dot-blouse-1919,https://uploads4.wikiart.org/images/amedeo-modigliani/girl-with-a-polka-dot-blouse-1919.jpg!Large.jpg,131709-girl-with-a-polka-dot-blouse-1919.jpg,['portrait'],,
Lasar Segall,Expressionism,Expressionism,,https://www.wikiart.org/en/lasar-segall/dois-nus-1930,https://uploads5.wikiart.org/images/lasar-segall/dois-nus-1930.jpg,133894-dois-nus-1930.jpg,['nude painting (nu)'],,
Marino Marini,Expressionism,Expressionism,,https://www.wikiart.org/en/marino-marini/cavallo-con-due-acrobati-1953,https://uploads4.wikiart.org/images/marino-marini/cavallo-con-due-acrobati-1953.jpg,134916-cavallo-con-due-acrobati-1953.jpg,['figurative'],,
Rashid Al Khalifa,Expressionism,Contemporary Realism,,https://www.wikiart.org/en/rashid-al-khalifa/fascination-1988,https://uploads8.wikiart.org/00278/images/rashid-al-khalifa/fascination-1988.jpg!Large.jpg,239630-fascination-1988.jpg,['figurative'],,
Georges Rouault,Expressionism,Expressionism,['Human'],https://www.wikiart.org/en/georges-rouault/la-parade-1930,https://uploads0.wikiart.org/images/georges-rouault/la-parade-1930.jpg,128904-la-parade-1930.jpg,['genre painting'],,
Mahmoud Saiid,Expressionism,Expressionism,,https://www.wikiart.org/en/mahmoud-saiid/the-dervishes,https://uploads3.wikiart.org/00117/images/mahmoud-saiid/the-dervishes.jpg,134508-the-dervishes.jpg,['genre painting'],,
George Bouzianis,Expressionism,Expressionism,,https://www.wikiart.org/en/george-bouzianis/portrait-of-a-boy-1931,https://uploads0.wikiart.org/images/george-bousianis/portrait-of-a-boy-1931.jpg,132224-portrait-of-a-boy-1931.jpg,['portrait'],,
Lucian Freud,Expressionism,Expressionism,"['female-nude', 'male-nude']",https://www.wikiart.org/en/lucian-freud/after-cezanne-2000,https://uploads1.wikiart.org/images/lucian-freud/after-cezanne-2000.jpg,137805-after-cezanne-2000.jpg,['nude painting (nu)'],,
Kerry James Marshall,Expressionism,Contemporary,"['Water', 'Line']",https://www.wikiart.org/en/kerry-james-marshal/7am-sunday-morning-2003,https://uploads1.wikiart.org/00099/images/kerry-james-marshal/7am-sunday-morning-2003-acrylic-on-canvas.jpg!Large.jpg,247215-7am-sunday-morning-2003-acrylic-on-canvas.jpg,['cityscape'],,
Max Oppenheimer,Expressionism,Expressionism,"['Games', 'Indoorgamesandsports', 'Recreation', 'Chess', 'Boardgame']",https://www.wikiart.org/en/max-oppenheimer/chess-player-1916,https://uploads1.wikiart.org/00226/images/max-oppenheimer/chess-player-1916.jpg,132349-chess-player-1916.jpg,['genre painting'],Chess Player,1916
Ernst Ludwig Kirchner,Expressionism,Expressionism,['female-nude'],https://www.wikiart.org/en/ernst-ludwig-kirchner/female-nude-with-shadow-of-a-twig,https://uploads8.wikiart.org/images/ernst-ludwig-kirchner/female-nude-with-shadow-of-a-twig.jpg!Large.jpg,130515-female-nude-with-shadow-of-a-twig.jpg,['nude painting (nu)'],,
Boris Grigoriev,Expressionism,Expressionism,['Lady'],https://www.wikiart.org/en/boris-grigoriev/woman-in-green-dress-1922,https://uploads3.wikiart.org/images/boris-grigoriev/woman-in-green-dress-1922.jpg!Large.jpg,132697-woman-in-green-dress-1922.jpg,['portrait'],,
Maria Bozoky,Expressionism,Expressionism,,https://www.wikiart.org/en/bozoky-maria/kafka-the-castle-1983,https://uploads7.wikiart.org/00254/images/bozoky-maria/bozoky-ai-340.jpg!Large.jpg,137171-bozoky-ai-340.jpg,['illustration'],,
Jose Gutierrez Solana,Expressionism,Expressionism,['furniture-and-decoration'],https://www.wikiart.org/en/jose-gutierrez-solana/the-cabinets,https://uploads5.wikiart.org/images/jose-gutierrez-solana/the-cabinets.jpg!Large.jpg,132392-the-cabinets.jpg,['interior'],,
Franz Marc,Expressionism,Expressionism,"['animals', 'deer']",https://www.wikiart.org/en/franz-marc/dead-deer-1913,https://uploads5.wikiart.org/images/franz-marc/dead-deer-1913.jpg!Large.jpg,130186-dead-deer-1913.jpg,['wildlife painting'],,
Constant Permeke,Expressionism,Expressionism,,https://www.wikiart.org/en/constant-permeke/working-the-field,https://uploads4.wikiart.org/images/constant-permeke/working-the-field.jpg,132756-working-the-field.jpg,['landscape'],,
Varlin,Expressionism,Expressionism,,https://www.wikiart.org/en/varlin/strasse-in-paris-1957,https://uploads7.wikiart.org/images/varlin/strasse-in-paris-1957.jpg,134897-strasse-in-paris-1957.jpg,['cityscape'],,
Corneliu Baba,Expressionism,Post-Impressionism,,https://www.wikiart.org/en/corneliu-baba/fellow-citizens-1974,https://uploads5.wikiart.org/images/corneliu-baba/fellow-citizens-1974.jpg!Large.jpg,127009-fellow-citizens-1974.jpg,['genre painting'],,
Amedeo Modigliani,Expressionism,Expressionism,"['male-portraits', 'Facialhair', 'Chin', 'Moustache', 'Beard', 'Cheek', 'Forehead']",https://www.wikiart.org/en/amedeo-modigliani/doctor-devaraigne-1917,https://uploads2.wikiart.org/images/amedeo-modigliani/doctor-devaraigne-1917.jpg!Large.jpg,131567-doctor-devaraigne-1917.jpg,['portrait'],,
Martiros Sarian,Expressionism,Realism,"['Mount-Ararat', 'mountains', 'Grassland', 'Ecoregion', 'Plain']",https://www.wikiart.org/en/martiros-sarian/landscape-with-a-view-of-mount-ararat-1937,https://uploads1.wikiart.org/images/martiros-saryan/landscape-with-a-view-of-mount-ararat-1937.jpg,77146-landscape-with-a-view-of-mount-ararat-1937.jpg,['landscape'],,
Jacob Lawrence,Expressionism,Social Realism,,https://www.wikiart.org/en/jacob-lawrence/self-portrait-1977,https://uploads7.wikiart.org/images/jacob-lawrence/self-portrait-1977(1).jpg!Large.jpg,140488-self-portrait-1977(1).jpg,['self-portrait'],,
Alberto da Veiga Guignard,Expressionism,Modernism,,https://www.wikiart.org/en/guignard/sem-titulo-1940-colecao-roberto-marinho,https://uploads6.wikiart.org/00312/images/guignard/sem-t-tulo-1940-cole-o-roberto-marinho.png!Large.png,173596-sem-t-tulo-1940-cole-o-roberto-marinho.png!Large.png,['landscape'],,
Martiros Sarian,Expressionism,Realism,['mountains'],https://www.wikiart.org/en/martiros-sarian/view-from-the-banks-of-the-river-araks-1954,https://uploads3.wikiart.org/images/martiros-saryan/view-from-the-banks-of-the-river-araks-1954.jpg!Large.jpg,77246-view-from-the-banks-of-the-river-araks-1954.jpg,['landscape'],,
Max Beckmann,Expressionism,Expressionism,"['Christianity', 'saints-and-apostles', 'Jesus-Christ']",https://www.wikiart.org/en/max-beckmann/the-descent-from-the-cross-1917,https://uploads6.wikiart.org/images/max-beckmann/the-descent-from-the-cross-1917.jpg!Large.jpg,131328-the-descent-from-the-cross-1917.jpg,['religious painting'],,
Carl Holsøe,Expressionism,Expressionism,,https://www.wikiart.org/en/carl-holsoe/artists-wife-setting-the-table,https://uploads2.wikiart.org/00116/images/carl-holsoe/carl-vilhelm-hols-e-www-kaifineart-com-1.jpg!Large.jpg,128022-carl-vilhelm-hols-e-www-kaifineart-com-1.jpg,['interior'],,
Lajos Tihanyi,Expressionism,Post-Impressionism,['Lady'],https://www.wikiart.org/en/lajos-tihanyi/portrait-of-a-child,https://uploads4.wikiart.org/images/lajos-tihanyi/portrait-of-a-child.jpg!Large.jpg,126043-portrait-of-a-child.jpg,['portrait'],,
Amedeo Modigliani,Expressionism,Expressionism,"['female-portraits', 'Head', 'Cheek']",https://www.wikiart.org/en/amedeo-modigliani/young-woman-1910,https://uploads5.wikiart.org/images/amedeo-modigliani/young-woman-1910.jpg!Large.jpg,131435-young-woman-1910.jpg,['portrait'],,
Pablo Picasso,Expressionism,Post-Impressionism,"['houses-and-buildings', 'Barcelona', 'rooftops', 'Turquoise']",https://www.wikiart.org/en/pablo-picasso/the-roofs-of-barcelona-1903,https://uploads3.wikiart.org/images/pablo-picasso/the-roofs-of-barcelona-1903.jpg!Large.jpg,123278-the-roofs-of-barcelona-1903.jpg,['cityscape'],,
Alberto da Veiga Guignard,Expressionism,Modernism,,https://www.wikiart.org/en/guignard/cartao-para-amalita-1934,https://uploads2.wikiart.org/00323/images/guignard/cart-o-para-amalita-1934.jpg!Large.jpg,173583-cart-o-para-amalita-1934.jpg,['figurative'],,
Francis Bacon,Expressionism,Expressionism,,https://www.wikiart.org/en/francis-bacon/crouching-nude-1961,https://uploads7.wikiart.org/images/francis-bacon/crouching-nude-1961(1).jpg!Large.jpg,135851-crouching-nude-1961(1).jpg,['nude painting (nu)'],,
Bernard Buffet,Expressionism,Expressionism,['Stringinstrument'],https://www.wikiart.org/en/bernard-buffet/paravent-les-instruments-de-musique-1961,https://uploads7.wikiart.org/images/bernard-buffet/paravent-les-instruments-de-musique-1961.jpg,138282-paravent-les-instruments-de-musique-1961.jpg,['still life'],,
Sallinen Tyko,Expressionism,Expressionism,,https://www.wikiart.org/en/sallinen-tyko/jytkyt-1918,https://uploads3.wikiart.org/00220/images/sallinen-tyko/jytkyt-1918.jpg!Large.jpg,129893-jytkyt-1918.jpg,['genre painting'],,
Carlos Saenz de Tejada,Expressionism,Expressionism,"['female-portraits', 'characters-and-emotions', 'childrenportraits']",https://www.wikiart.org/en/carlos-saenz-de-tejada/a-sad-girl-1921,https://uploads0.wikiart.org/images/carlos-saenz-de-tejada/a-sad-girl-1921.jpg!Large.jpg,134573-a-sad-girl-1921.jpg,['genre painting'],,
Balthus,Expressionism,Expressionism,"['animals', 'countryside', 'cottages-and-farmhouses', 'cows', 'Tree', 'Branch']",https://www.wikiart.org/en/balthus/big-landscape-with-cow,https://uploads1.wikiart.org/images/balthus/big-landscape-with-cow.jpg!Large.jpg,135673-big-landscape-with-cow.jpg,['landscape'],,
Salvador Dali,Expressionism,Surrealism,,https://www.wikiart.org/en/salvador-dali/roma-from-figueres,https://uploads3.wikiart.org/images/salvador-dali/roma-from-figueres.jpg!Large.jpg,184581-roma-from-figueres.jpg,['portrait'],,
Arthur Segal,Expressionism,Expressionism,['Pictureframe'],https://www.wikiart.org/en/arthur-segal/vom-strande-page-11-1913,https://uploads8.wikiart.org/images/arthur-segal/vom-strande-page-11-1913.jpg!Large.jpg,129218-vom-strande-page-11-1913.jpg,['illustration'],,
